,location_id,temperature,pedestrians_count,is_holiday,is_special_day,date,weather_condition_clear-day,weather_condition_clear-night,weather_condition_cloudy,weather_condition_fog,weather_condition_partly-cloudy-day,weather_condition_partly-cloudy-night,weather_condition_rain,weather_condition_snow,weather_condition_wind,time_cos,time_sin,day_cos,day_sin,dayofyear_cos,dayofyear_sin
30737,330,5.98,564,0,0,2022-11-29 19:00:00,0,0,0,0,0,0,1,0,0,0.2588190451025203,-0.9659258262890684,0.6234898018587336,0.7818314824680298,0.8520775211013093,-0.5234156073655503
30740,330,5.87,463,0,0,2022-11-29 20:00:00,0,0,0,0,0,0,1,0,0,0.5000000000000001,-0.8660254037844386,0.6234898018587336,0.7818314824680298,0.8520775211013093,-0.5234156073655503
30743,330,5.7,417,0,0,2022-11-29 21:00:00,0,0,0,0,0,0,1,0,0,0.7071067811865474,-0.7071067811865477,0.6234898018587336,0.7818314824680298,0.8520775211013093,-0.5234156073655503
30746,330,5.57,191,0,0,2022-11-29 22:00:00,0,0,0,0,0,0,1,0,0,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298,0.8520775211013093,-0.5234156073655503
30749,330,5.58,99,0,0,2022-11-29 23:00:00,0,0,0,0,0,0,1,0,0,0.9659258262890683,-0.2588190451025207,0.6234898018587336,0.7818314824680298,0.8520775211013093,-0.5234156073655503
30752,330,5.63,25,0,0,2022-11-30 00:00:00,0,0,0,0,0,0,1,0,0,1.0,0.0,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30755,330,5.6,10,0,0,2022-11-30 01:00:00,0,0,1,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30758,330,5.55,18,0,0,2022-11-30 02:00:00,0,0,0,0,0,0,1,0,0,0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30761,330,5.53,31,0,0,2022-11-30 03:00:00,0,0,0,0,0,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30764,330,5.45,137,0,0,2022-11-30 04:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,0.8660254037844386,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30767,330,5.3,276,0,0,2022-11-30 05:00:00,0,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30770,330,5.19,711,0,0,2022-11-30 06:00:00,0,0,0,0,0,0,1,0,0,6.123233995736766e-17,1.0,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30773,330,5.13,959,0,0,2022-11-30 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30776,330,5.23,894,0,0,2022-11-30 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30779,330,5.16,1123,0,0,2022-11-30 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30782,330,5.35,1435,0,0,2022-11-30 10:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30785,330,5.41,1557,0,0,2022-11-30 11:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30788,330,4.76,1711,0,0,2022-11-30 12:00:00,0,0,1,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30791,330,4.88,1701,0,0,2022-11-30 13:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30794,330,4.89,1579,0,0,2022-11-30 14:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30797,330,5.05,1623,0,0,2022-11-30 15:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30800,330,4.7,1947,0,0,2022-11-30 16:00:00,0,0,1,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30803,330,4.46,1724,0,0,2022-11-30 17:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30806,330,3.82,1154,0,0,2022-11-30 18:00:00,0,0,1,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30809,330,3.7,786,0,0,2022-11-30 19:00:00,0,0,1,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30812,330,3.4,606,0,0,2022-11-30 20:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30815,330,3.12,466,0,0,2022-11-30 21:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865474,-0.7071067811865477,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30818,330,2.81,224,0,0,2022-11-30 22:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30821,330,2.31,101,0,0,2022-11-30 23:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,-0.2588190451025207,-0.22252093395631434,0.9749279121818236,0.8609610158889941,-0.5086709438521049
30824,330,2.78,18,0,0,2022-12-01 00:00:00,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30827,330,2.76,17,0,0,2022-12-01 01:00:00,0,0,1,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30830,330,2.49,7,0,0,2022-12-01 02:00:00,0,0,1,0,0,0,0,0,0,0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30833,330,2.23,32,0,0,2022-12-01 03:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30836,330,2.06,116,0,0,2022-12-01 04:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,0.8660254037844386,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30839,330,1.84,313,0,0,2022-12-01 05:00:00,0,0,1,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30842,330,1.91,674,0,0,2022-12-01 06:00:00,0,0,1,0,0,0,0,0,0,6.123233995736766e-17,1.0,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30845,330,1.99,936,0,0,2022-12-01 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30848,330,2.23,874,0,0,2022-12-01 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30851,330,2.57,1220,0,0,2022-12-01 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30854,330,3.16,1427,0,0,2022-12-01 10:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30857,330,3.74,1708,0,0,2022-12-01 11:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30860,330,4.03,1804,0,0,2022-12-01 12:00:00,0,0,1,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30863,330,4.94,1669,0,0,2022-12-01 13:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30866,330,5.4,1621,0,0,2022-12-01 14:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30869,330,3.86,1771,0,0,2022-12-01 15:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30872,330,4.3,2099,0,0,2022-12-01 16:00:00,0,0,1,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30875,330,3.48,1860,0,0,2022-12-01 17:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30878,330,2.94,1411,0,0,2022-12-01 18:00:00,0,0,1,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30881,330,2.7,1032,0,0,2022-12-01 19:00:00,0,0,1,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30884,330,2.32,812,0,0,2022-12-01 20:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30887,330,2.01,589,0,0,2022-12-01 21:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30890,330,1.7,371,0,0,2022-12-01 22:00:00,0,0,1,0,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30893,330,1.77,190,0,0,2022-12-01 23:00:00,0,0,1,0,0,0,0,0,0,0.9659258262890683,-0.2588190451025207,-0.900968867902419,0.43388373911755823,0.8695893893466109,-0.49377555015997737
30896,330,1.64,52,0,0,2022-12-02 00:00:00,0,0,0,0,0,1,0,0,0,1.0,0.0,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30899,330,2.09,22,0,0,2022-12-02 01:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30902,330,1.79,25,0,0,2022-12-02 02:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30905,330,1.65,39,0,0,2022-12-02 03:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30908,330,1.59,124,0,0,2022-12-02 04:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,0.8660254037844386,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30911,330,1.51,322,0,0,2022-12-02 05:00:00,0,0,1,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30914,330,1.46,744,0,0,2022-12-02 06:00:00,0,0,1,0,0,0,0,0,0,6.123233995736766e-17,1.0,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30917,330,1.63,1020,0,0,2022-12-02 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30920,330,2.06,1211,0,0,2022-12-02 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30923,330,2.79,1558,0,0,2022-12-02 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30926,330,3.58,1759,0,0,2022-12-02 10:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30929,330,4.6,1803,0,0,2022-12-02 11:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30932,330,5.18,2105,0,0,2022-12-02 12:00:00,0,0,1,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30935,330,5.79,1905,0,0,2022-12-02 13:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30938,330,5.81,2015,0,0,2022-12-02 14:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30941,330,4.11,2187,0,0,2022-12-02 15:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30944,330,4.05,2523,0,0,2022-12-02 16:00:00,0,0,1,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30947,330,3.18,2202,0,0,2022-12-02 17:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30950,330,1.97,1609,0,0,2022-12-02 18:00:00,0,0,0,0,0,1,0,0,0,-1.8369701987210297e-16,-1.0,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30953,330,1.28,1180,0,0,2022-12-02 19:00:00,0,0,0,0,0,1,0,0,0,0.2588190451025203,-0.9659258262890684,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30956,330,0.63,871,0,0,2022-12-02 20:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30959,330,0.07,930,0,0,2022-12-02 21:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865474,-0.7071067811865477,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30962,330,-0.33,711,0,0,2022-12-02 22:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30965,330,-0.74,425,0,0,2022-12-02 23:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,-0.2588190451025207,-0.9009688679024191,-0.433883739117558,0.8779600847008878,-0.47873384011578907
30968,330,-0.57,164,0,0,2022-12-03 00:00:00,0,0,0,0,0,1,0,0,0,1.0,0.0,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30971,330,-0.3,105,0,0,2022-12-03 01:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30974,330,-0.48,70,0,0,2022-12-03 02:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30977,330,-0.7,64,0,0,2022-12-03 03:00:00,0,0,0,0,0,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30980,330,-0.51,73,0,0,2022-12-03 04:00:00,0,0,0,0,0,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30983,330,-0.47,120,0,0,2022-12-03 05:00:00,0,0,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30986,330,-0.48,191,0,0,2022-12-03 06:00:00,0,0,0,0,0,1,0,0,0,6.123233995736766e-17,1.0,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30989,330,-0.53,331,0,0,2022-12-03 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30992,330,-0.24,601,0,0,2022-12-03 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30995,330,0.4,1193,0,0,2022-12-03 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
30998,330,1.41,1942,0,0,2022-12-03 10:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31001,330,2.23,2448,0,0,2022-12-03 11:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31004,330,2.97,2812,0,0,2022-12-03 12:00:00,0,0,0,0,1,0,0,0,0,-1.0,1.2246467991473532e-16,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31007,330,3.62,2998,0,0,2022-12-03 13:00:00,0,0,0,0,1,0,0,0,0,-0.9659258262890684,-0.25881904510252035,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31010,330,3.9,3576,0,0,2022-12-03 14:00:00,0,0,0,0,1,0,0,0,0,-0.8660254037844386,-0.5000000000000001,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31013,330,3.27,3953,0,0,2022-12-03 15:00:00,0,0,0,0,1,0,0,0,0,-0.7071067811865477,-0.7071067811865475,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31016,330,2.44,3972,0,0,2022-12-03 16:00:00,0,0,0,0,0,1,0,0,0,-0.5000000000000004,-0.8660254037844385,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31019,330,1.67,3122,0,0,2022-12-03 17:00:00,0,0,0,0,0,1,0,0,0,-0.25881904510252063,-0.9659258262890683,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31022,330,1.06,2283,0,0,2022-12-03 18:00:00,0,0,1,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31025,330,0.55,2051,0,0,2022-12-03 19:00:00,0,0,1,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31028,330,0.21,1586,0,0,2022-12-03 20:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31031,330,0.04,1338,0,0,2022-12-03 21:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31034,330,-0.15,847,0,0,2022-12-03 22:00:00,0,0,1,0,0,0,0,0,0,0.8660254037844384,-0.5000000000000004,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31037,330,-0.44,328,0,0,2022-12-03 23:00:00,0,0,1,0,0,0,0,0,0,0.9659258262890683,-0.2588190451025207,-0.2225209339563146,-0.9749279121818236,0.8860706215341378,-0.4635502709028512
31040,330,-0.01,116,0,0,2022-12-04 00:00:00,0,0,1,0,0,0,0,0,0,1.0,0.0,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31043,330,0.02,103,0,0,2022-12-04 01:00:00,0,0,1,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31046,330,-0.11,43,0,0,2022-12-04 02:00:00,0,0,1,0,0,0,0,0,0,0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31049,330,-0.24,44,0,0,2022-12-04 03:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31052,330,-0.21,83,0,0,2022-12-04 04:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,0.8660254037844386,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31055,330,-0.12,92,0,0,2022-12-04 05:00:00,0,0,1,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31058,330,-0.66,147,0,0,2022-12-04 06:00:00,0,0,0,0,0,1,0,0,0,6.123233995736766e-17,1.0,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31061,330,-0.44,188,0,0,2022-12-04 07:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252085,0.9659258262890683,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31064,330,-0.02,342,0,0,2022-12-04 08:00:00,0,0,1,0,0,0,0,0,0,-0.4999999999999998,0.8660254037844387,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31067,330,0.52,857,0,0,2022-12-04 09:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865475,0.7071067811865476,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31070,330,1.31,1143,0,0,2022-12-04 10:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31073,330,1.93,1466,0,0,2022-12-04 11:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890682,0.258819045102521,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31076,330,3.03,2003,0,0,2022-12-04 12:00:00,0,0,1,0,0,0,0,0,0,-1.0,1.2246467991473532e-16,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31079,330,3.77,2285,0,0,2022-12-04 13:00:00,0,0,1,0,0,0,0,0,0,-0.9659258262890684,-0.25881904510252035,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31082,330,3.98,2766,0,0,2022-12-04 14:00:00,0,0,1,0,0,0,0,0,0,-0.8660254037844386,-0.5000000000000001,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31085,330,3.54,2990,0,0,2022-12-04 15:00:00,0,0,1,0,0,0,0,0,0,-0.7071067811865477,-0.7071067811865475,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31088,330,2.9,2990,0,0,2022-12-04 16:00:00,0,0,1,0,0,0,0,0,0,-0.5000000000000004,-0.8660254037844385,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31091,330,2.35,2337,0,0,2022-12-04 17:00:00,0,0,1,0,0,0,0,0,0,-0.25881904510252063,-0.9659258262890683,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31094,330,2.31,1306,0,0,2022-12-04 18:00:00,0,0,1,0,0,0,0,0,0,-1.8369701987210297e-16,-1.0,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31097,330,1.96,864,0,0,2022-12-04 19:00:00,0,0,1,0,0,0,0,0,0,0.2588190451025203,-0.9659258262890684,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31100,330,1.59,563,0,0,2022-12-04 20:00:00,0,0,1,0,0,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31103,330,1.29,284,0,0,2022-12-04 21:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865474,-0.7071067811865477,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31106,330,1.27,130,0,0,2022-12-04 22:00:00,0,0,0,0,0,1,0,0,0,0.8660254037844384,-0.5000000000000004,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31109,330,1.07,84,0,0,2022-12-04 23:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,-0.2588190451025207,0.6234898018587334,-0.7818314824680299,0.893918596519257,-0.4482293417404106
31112,330,0.62,10,0,0,2022-12-05 00:00:00,0,0,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,0.9015016841318838,-0.4327755925504317
31115,330,0.93,12,0,0,2022-12-05 01:00:00,0,0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,1.0,0.0,0.9015016841318838,-0.4327755925504317
31118,330,2.0,18,0,0,2022-12-05 02:00:00,0,0,1,0,0,0,0,0,0,0.8660254037844387,0.49999999999999994,1.0,0.0,0.9015016841318838,-0.4327755925504317
31121,330,2.36,35,0,0,2022-12-05 03:00:00,0,0,1,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,1.0,0.0,0.9015016841318838,-0.4327755925504317
31124,330,2.53,134,0,0,2022-12-05 04:00:00,0,0,0,0,0,0,1,0,0,0.5000000000000001,0.8660254037844386,1.0,0.0,0.9015016841318838,-0.4327755925504317
31127,330,2.63,288,0,0,2022-12-05 05:00:00,0,0,0,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,1.0,0.0,0.9015016841318838,-0.4327755925504317
31130,330,2.55,671,0,0,2022-12-05 06:00:00,0,0,0,0,0,0,1,0,0,6.123233995736766e-17,1.0,1.0,0.0,0.9015016841318838,-0.4327755925504317
31133,330,2.91,860,0,0,2022-12-05 07:00:00,0,0,0,0,0,0,1,0,0,-0.25881904510252085,0.9659258262890683,1.0,0.0,0.9015016841318838,-0.4327755925504317
31136,330,3.33,906,0,0,2022-12-05 08:00:00,0,0,0,0,0,0,1,0,0,-0.4999999999999998,0.8660254037844387,1.0,0.0,0.9015016841318838,-0.4327755925504317
31139,330,3.97,1102,0,0,2022-12-05 09:00:00,0,0,0,0,0,0,1,0,0,-0.7071067811865475,0.7071067811865476,1.0,0.0,0.9015016841318838,-0.4327755925504317
31142,330,4.99,1451,0,0,2022-12-05 10:00:00,0,0,0,0,0,0,1,0,0,-0.8660254037844387,0.49999999999999994,1.0,0.0,0.9015016841318838,-0.4327755925504317
